Date,AAPL,MSFT
2020-06-25,88.5618896484375,191.62786865234375
2020-06-26,85.84077453613281,187.79220581054688
2020-06-29,87.81912231445312,189.81048583984375
2020-06-30,88.55219268798828,194.6599884033203
2020-07-01,88.38469696044922,195.79823303222656
2020-07-02,88.38469696044922,197.29039001464844
2020-07-06,90.7490234375,201.53736877441406
2020-07-07,90.46744537353516,199.1938934326172
2020-07-08,92.57442474365234,203.57470703125
2020-07-09,92.97254180908203,204.9999237060547
2020-07-10,93.13516235351562,204.37818908691406
2020-07-13,92.70551300048828,198.06521606445312
2020-07-14,94.23965454101562,199.28953552246094
2020-07-15,94.88774871826172,198.99305725097656
2020-07-16,93.72016906738281,195.0521697998047
2020-07-17,93.53083801269531,194.05740356445312
2020-07-20,95.50189208984375,202.39817810058594
2020-07-21,94.18380737304688,199.6721649169922
2020-07-22,94.44839477539062,202.54168701171875
2020-07-23,90.14945983886719,193.7321319580078
2020-07-24,89.92610931396484,192.54611206054688
2020-07-27,92.05738067626953,194.98521423339844
2020-07-28,90.54511260986328,193.2347869873047
2020-07-29,92.28071594238281,195.1860809326172
2020-07-30,93.3973159790039,195.03305053710938
2020-07-31,103.17498016357422,196.0947723388672
2020-08-03,105.77472686767578,207.12335205078125
2020-08-04,106.4811019897461,204.01467895507812
2020-08-05,106.8670654296875,203.679931640625
2020-08-06,110.59558868408203,206.94166564941406
2020-08-07,108.08111572265625,203.23989868164062
2020-08-10,109.65205383300781,199.1938934326172
2020-08-11,106.39100646972656,194.53567504882812
2020-08-12,109.92684936523438,200.09300231933594
2020-08-13,111.87227630615234,199.624267578125
2020-08-14,111.77256774902344,199.8156280517578
2020-08-17,111.4807357788086,201.13560485839844
2020-08-18,112.4096908569336,202.29298400878906
2020-08-19,112.55074310302734,201.06565856933594
2020-08-20,115.04821014404297,205.74473571777344
2020-08-21,120.97691345214844,204.24900817871094
2020-08-24,122.423828125,204.8914031982422
2020-08-25,121.41949462890625,207.5569610595703
2020-08-26,123.07069396972656,212.0442352294922
2020-08-27,121.59945678710938,217.2506561279297
2020-08-28,121.4024887084961,219.48471069335938
2020-08-31,125.51949310302734,216.24386596679688
2020-09-01,130.51925659179688,217.91224670410156
2020-09-02,127.81512451171875,222.1118621826172
2020-09-03,117.5821304321289,208.3527374267578
2020-09-04,117.65995025634766,205.42832946777344
2020-09-08,109.74203491210938,194.31556701660156
2020-09-09,114.1192398071289,202.59019470214844
2020-09-10,110.39374542236328,196.9140167236328
2020-09-11,108.94438934326172,195.62916564941406
2020-09-14,112.21270751953125,196.95233154296875
2020-09-15,112.38780975341797,200.18356323242188
2020-09-16,109.07083892822266,196.60716247558594
2020-09-17,107.32966613769531,194.55528259277344
2020-09-18,103.92516326904297,192.1390380859375
2020-09-21,107.07677459716797,194.2004852294922
2020-09-22,108.75959014892578,198.87954711914062
2020-09-23,104.1975326538086,192.3307647705078
2020-09-24,105.26751708984375,194.82374572753906
2020-09-25,109.21674346923828,199.26309204101562
2020-09-28,111.82364654541016,200.81640625
2020-09-29,110.97736358642578,198.7261199951172
2020-09-30,112.65044403076172,201.6697540283203
2020-10-01,113.60370635986328,203.71206665039062
2020-10-02,109.93655395507812,197.70021057128906
2020-10-05,113.32164001464844,201.71768188476562
2020-10-06,110.07275390625,197.4317626953125
2020-10-07,111.94034576416016,201.19033813476562
2020-10-08,111.83335876464844,201.909423828125
2020-10-09,113.77880859375,206.9241180419922
2020-10-12,121.006103515625,212.28396606445312
2020-10-13,117.79612731933594,213.683837890625
2020-10-14,117.8836669921875,211.7661895751953
2020-10-15,117.41675567626953,210.6156005859375
2020-10-16,115.77285766601562,210.6156005859375
2020-10-19,112.81581115722656,205.39955139160156
2020-10-20,114.3040771484375,205.81185913085938
2020-10-21,113.68153381347656,205.9556884765625
2020-10-22,112.59207153320312,206.0419921875
2020-10-23,111.9014663696289,207.3268280029297
2020-10-26,111.91119384765625,201.43003845214844
2020-10-27,113.41890716552734,204.46954345703125
2020-10-28,108.16620635986328,194.334716796875
2020-10-29,112.17382049560547,196.29075622558594
2020-10-30,105.89006805419922,194.1333770751953
2020-11-02,105.8025131225586,193.99916076660156
2020-11-03,107.42695617675781,197.93031311035156
2020-11-04,111.81390380859375,207.48025512695312
2020-11-05,115.78258514404297,214.09609985351562
2020-11-06,115.65105438232422,214.50845336914062
2020-11-09,113.34174346923828,209.39784240722656
2020-11-10,113.00069427490234,202.3217315673828
2020-11-11,116.43058013916016,207.6336669921875
2020-11-12,116.15774536132812,206.56935119628906
2020-11-13,116.20645904541016,207.5952911376953
2020-11-16,117.21983337402344,208.28564453125
2020-11-17,116.3331298828125,205.62966918945312
2020-11-18,115.0079574584961,202.91873168945312
2020-11-19,115.60233306884766,204.20689392089844
2020-11-20,114.33560180664062,202.2554473876953
2020-11-23,110.93497467041016,201.98623657226562
2020-11-24,112.22118377685547,205.5912628173828
2020-11-25,113.05915832519531,205.60086059570312
2020-11-27,113.60482025146484,206.9082489013672
2020-11-30,116.0018539428711,205.7931365966797
2020-12-01,119.57786560058594,207.85040283203125
2020-12-02,119.92867279052734,207.0428466796875
2020-12-03,119.79224395751953,205.95654296875
2020-12-04,119.11991119384766,206.07188415527344
2020-12-07,120.58151245117188,206.00460815429688
2020-12-08,121.19535827636719,207.6580810546875
2020-12-09,118.66194152832031,203.61087036132812
2020-12-10,120.08455657958984,202.38037109375
2020-12-11,119.27581787109375,205.01441955566406
2020-12-14,118.66194152832031,205.9180908203125
2020-12-15,124.60574340820312,205.850830078125
2020-12-16,124.53755187988281,210.80169677734375
2020-12-17,125.40473937988281,210.93624877929688
2020-12-18,123.41700744628906,210.1383514404297
2020-12-21,124.94680786132812,213.98370361328125
2020-12-22,128.50331115722656,215.28152465820312
2020-12-23,127.60689544677734,212.47439575195312
2020-12-24,128.59103393554688,214.13751220703125
2020-12-28,133.19020080566406,216.26205444335938
2020-12-29,131.41680908203125,215.48338317871094
2020-12-30,130.29624938964844,213.10888671875
2020-12-31,129.2926025390625,213.8203125
2021-01-04,126.09659576416016,209.27322387695312
2021-01-05,127.65557861328125,209.4750518798828
2021-01-06,123.3585433959961,204.04348754882812
2021-01-07,127.56793975830078,209.84996032714844
2021-01-08,128.66900634765625,211.12852478027344
2021-01-11,125.6775894165039,209.0809326171875
2021-01-12,125.50220489501953,206.61985778808594
2021-01-13,127.53868865966797,207.97535705566406
2021-01-14,125.60938262939453,204.78372192382812
2021-01-15,123.88471984863281,204.4280242919922
2021-01-19,124.55703735351562,208.07150268554688
2021-01-20,128.64950561523438,215.66603088378906
2021-01-21,133.3655548095703,216.2716827392578
2021-01-22,135.5092315673828,217.2137908935547
2021-01-25,139.26065063476562,220.65536499023438
2021-01-26,139.49452209472656,223.34710693359375
2021-01-27,138.4226531982422,223.8950653076172
2021-01-28,133.57994079589844,229.69190979003906
2021-01-29,128.58132934570312,222.99139404296875
2021-02-01,130.70547485351562,230.3841094970703
2021-02-02,131.53367614746094,230.24951171875
2021-02-03,130.51058959960938,233.60458374023438
2021-02-04,133.87222290039062,232.65286254882812
2021-02-05,133.45751953125,232.83546447753906
2021-02-08,133.60386657714844,233.09506225585938
2021-02-09,132.72561645507812,234.34478759765625
2021-02-10,132.12062072753906,233.4315185546875
2021-02-11,131.8668975830078,235.03695678710938
2021-02-12,132.10107421875,235.51763916015625
2021-02-16,129.97373962402344,234.2774658203125
2021-02-17,127.68045806884766,235.29884338378906
2021-02-18,126.57776641845703,234.9037628173828
2021-02-19,126.73388671875,232.18658447265625
2021-02-22,122.95735168457031,225.96205139160156
2021-02-23,122.82074737548828,224.7672576904297
2021-02-24,122.32304382324219,226.00059509277344
2021-02-25,118.06832885742188,220.64329528808594
2021-02-26,118.3318099975586,223.90969848632812
2021-03-01,124.7041244506836,228.30348205566406
2021-03-02,122.09859466552734,225.3453826904297
2021-03-03,119.11249542236328,219.26541137695312
2021-03-04,117.22908782958984,218.46563720703125
2021-03-05,118.48796081542969,223.1581573486328
2021-03-08,113.55014038085938,219.10154724121094
2021-03-09,118.1659164428711,225.2586669921875
2021-03-10,117.08272552490234,223.9482421875
2021-03-11,119.01490783691406,228.48655700683594
2021-03-12,118.10738372802734,227.15687561035156
2021-03-15,120.99588775634766,226.25111389160156
2021-03-16,122.53773498535156,229.04542541503906
2021-03-17,121.747314453125,228.39987182617188
2021-03-18,117.61944580078125,222.3102264404297
2021-03-19,117.09246826171875,221.9536895751953
2021-03-22,120.4103775024414,227.3881378173828
2021-03-23,119.58091735839844,228.920166015625
2021-03-24,117.19005584716797,226.87744140625
2021-03-25,117.67799377441406,223.87118530273438
2021-03-26,118.28302764892578,227.8602752685547
2021-03-29,118.45867919921875,226.6654510498047
2021-03-30,117.00464630126953,223.3990478515625
2021-03-31,119.2003173828125,227.17611694335938
2021-04-01,120.02979278564453,233.5162811279297
2021-04-05,122.8597640991211,239.99136352539062
2021-04-06,123.16228485107422,238.825439453125
2021-04-07,124.81147003173828,240.79110717773438
2021-04-08,127.21206665039062,244.01898193359375
2021-04-09,129.78829956054688,246.5242156982422
2021-04-12,128.07081604003906,246.58201599121094
2021-04-13,131.18377685546875,249.06797790527344
2021-04-14,128.84173583984375,246.273681640625
2021-04-15,131.2521209716797,250.04119873046875
2021-04-16,130.9203643798828,251.23599243164062
2021-04-19,131.5839080810547,249.30885314941406
2021-04-20,129.89566040039062,248.84637451171875
2021-04-21,130.27622985839844,251.08180236816406
2021-04-22,128.75393676757812,247.79611206054688
2021-04-23,131.07643127441406,251.63099670410156
2021-04-26,131.46678161621094,252.01638793945312
2021-04-27,131.14474487304688,252.421142578125
2021-04-28,130.35435485839844,245.28121948242188
2021-04-29,130.25672912597656,243.3059539794922
2021-04-30,128.2855224609375,242.9879608154297
2021-05-03,129.3394012451172,242.67965698242188
2021-05-04,124.76268768310547,238.7580108642578
2021-05-05,125.00665283203125,237.48614501953125
2021-05-06,126.60704040527344,240.62728881835938
2021-05-07,127.28153228759766,243.25778198242188
2021-05-10,123.99708557128906,238.17022705078125
2021-05-11,123.07823944091797,237.2548370361328
2021-05-12,120.00885772705078,230.28843688964844
2021-05-13,122.15937042236328,234.17149353027344
2021-05-14,124.58360290527344,239.1048583984375
2021-05-17,123.43012237548828,236.2431182861328
2021-05-18,122.04206085205078,234.21969604492188
2021-05-19,121.88567352294922,234.7991485595703
2021-05-20,124.44674682617188,238.0441436767578
2021-05-21,122.60902404785156,236.7790069580078
2021-05-24,124.24144744873047,242.1969757080078
2021-05-25,124.04597473144531,243.1048126220703
2021-05-26,123.99708557128906,242.8826904296875
2021-05-27,122.46240997314453,240.7772979736328
2021-05-28,121.80746459960938,241.1346435546875
2021-06-01,121.48489379882812,238.93267822265625
2021-06-02,122.24735260009766,238.83612060546875
2021-06-03,120.76153564453125,237.3004913330078
2021-06-04,123.05867767333984,242.20663452148438
2021-06-07,123.06845092773438,245.12327575683594
2021-06-08,123.88957214355469,243.92575073242188
2021-06-09,124.27079010009766,244.91082763671875
2021-06-10,123.2737045288086,248.43588256835938
2021-06-11,124.48584747314453,249.0636749267578
2021-06-14,127.5454330444336,250.99520874023438
2021-06-15,126.72433471679688,249.51754760742188
2021-06-16,127.22286987304688,248.5710906982422
2021-06-17,128.82594299316406,251.97061157226562
2021-06-18,127.52588653564453,250.55101013183594
2021-06-21,129.3245086669922,253.64138793945312
2021-06-22,130.9667205810547,256.4228210449219
2021-06-23,130.69302368164062,256.1910705566406
2021-06-24,130.40953063964844,257.56243896484375
2021-06-25,130.11630249023438,255.9496612548828
2021-06-28,131.74871826171875,259.52294921875
2021-06-29,133.26388549804688,262.11126708984375
2021-06-30,133.87969970703125,261.6283874511719
2021-07-01,134.1827392578125,262.3043518066406
2021-07-02,136.812255859375,268.1473693847656
2021-07-06,138.82589721679688,268.15704345703125
2021-07-07,141.3185272216797,270.34930419921875
2021-07-08,140.0184783935547,267.9251403808594
2021-07-09,141.846435546875,268.4273986816406
2021-07-12,141.2501220703125,267.82861328125
2021-07-13,142.364501953125,271.3634338378906
2021-07-14,145.7955780029297,272.8410339355469
2021-07-15,145.140625,271.41168212890625
2021-07-16,143.0976104736328,271.1412658691406
2021-07-19,139.24623107910156,267.5293273925781
2021-07-20,142.86302185058594,269.7602233886719
2021-07-21,142.1298828125,271.76898193359375
2021-07-22,143.49838256835938,276.3468017578125
2021-07-23,145.2188262939453,279.75604248046875
2021-07-26,145.63917541503906,279.15716552734375
2021-07-27,143.46910095214844,276.7330627441406
2021-07-28,141.7193145751953,276.42401123046875
2021-07-29,142.364501953125,276.6944885253906
2021-07-30,142.57952880859375,275.15887451171875
2021-08-02,142.24720764160156,275.07196044921875
2021-08-03,144.04580688476562,277.293212890625
2021-08-04,143.64505004882812,276.7041320800781
2021-08-05,143.75257873535156,279.611083984375
2021-08-06,143.06727600097656,279.5531311035156
2021-08-09,143.018310546875,278.4618225097656
2021-08-10,142.53863525390625,276.636474609375
2021-08-11,142.79315185546875,277.1289978027344
2021-08-12,145.75949096679688,279.8911437988281
2021-08-13,145.9650421142578,282.82708740234375
2021-08-16,147.94256591796875,284.51727294921875
2021-08-17,147.0321502685547,283.0492248535156
2021-08-18,143.28265380859375,281.3172302246094
2021-08-19,143.61550903320312,287.16168212890625
2021-08-20,145.07418823242188,294.5059509277344
2021-08-23,146.56224060058594,294.7864990234375
2021-08-24,146.47412109375,292.822265625
2021-08-25,145.24058532714844,292.2320251464844
2021-08-26,144.43780517578125,289.4065246582031
2021-08-27,145.47555541992188,290.01611328125
2021-08-30,149.90054321289062,293.7608337402344
2021-08-31,148.63766479492188,292.10626220703125
2021-09-01,149.30335998535156,292.05780029296875
2021-09-02,150.41937255859375,291.39984130859375
2021-09-03,151.05569458007812,291.39013671875
2021-09-07,153.39547729492188,290.46124267578125
2021-09-08,151.84869384765625,290.4903259277344
2021-09-09,150.83055114746094,287.6260681152344
2021-09-10,145.8377685546875,286.13592529296875
2021-09-13,146.40560913085938,287.37451171875
2021-09-14,145.00563049316406,290.0838928222656
2021-09-15,145.89649963378906,294.9510803222656
2021-09-16,145.6615447998047,295.3381042480469
2021-09-17,142.98898315429688,290.1612243652344
2021-09-20,139.9345703125,284.7716064453125
2021-09-21,140.41427612304688,285.25537109375
2021-09-22,142.78335571289062,288.9130554199219
2021-09-23,143.74278259277344,289.8612976074219
2021-09-24,143.8308868408203,289.6581115722656
2021-09-27,142.3134307861328,284.64581298828125
2021-09-28,138.92623901367188,274.34063720703125
2021-09-29,139.8268585205078,274.8051452636719
2021-09-30,138.52484130859375,272.7924499511719
2021-10-01,139.650634765625,279.7399597167969
2021-10-04,136.2144775390625,273.94390869140625
2021-10-05,138.1430206298828,279.4109802246094
2021-10-06,139.01434326171875,283.6200866699219
2021-10-07,140.2772216796875,285.3038635253906
2021-10-08,139.89537048339844,285.3038635253906
2021-10-11,139.8073272705078,284.703857421875
2021-10-12,138.53460693359375,283.39764404296875
2021-10-13,137.94725036621094,286.716552734375
2021-10-14,140.73731994628906,292.94805908203125
2021-10-15,141.7946319580078,294.3608093261719
2021-10-18,143.4686737060547,297.3410949707031
2021-10-19,145.63218688964844,298.2506408691406
2021-10-20,146.1216583251953,297.4571838378906
2021-10-21,146.3370361328125,300.6987609863281
2021-10-22,145.56365966796875,299.1505432128906
2021-10-25,145.5147247314453,298.15380859375
2021-10-26,146.18040466308594,300.0697021484375
2021-10-27,145.72027587890625,312.70697021484375
2021-10-28,149.3621063232422,313.8487548828125
2021-10-29,146.65032958984375,320.88330078125
2021-11-01,145.82797241210938,318.7061767578125
2021-11-02,146.86572265625,322.34442138671875
2021-11-03,148.3048095703125,323.186279296875
2021-11-04,147.78591918945312,325.5472717285156
2021-11-05,148.3153533935547,325.1795959472656
2021-11-08,147.4918212890625,326.0794677734375
2021-11-09,147.8545379638672,325.0731506347656
2021-11-10,145.0211944580078,320.0898742675781
2021-11-11,144.97216796875,321.6671447753906
2021-11-12,147.05064392089844,325.8182678222656
2021-11-15,147.06040954589844,325.18927001953125
2021-11-16,148.04086303710938,328.5179138183594
2021-11-17,150.4820556640625,328.7408447265625
2021-11-18,154.77621459960938,330.8249816894531
2021-11-19,157.40371704101562,332.6087646484375
2021-11-22,157.86447143554688,329.4290771484375
2021-11-23,158.246826171875,327.3448486328125
2021-11-24,158.76646423339844,327.5679016113281
2021-11-26,153.7369384765625,319.5897521972656
2021-11-29,157.09979248046875,326.3270568847656
2021-11-30,162.06060791015625,320.471923828125
2021-12-01,161.54098510742188,319.9775695800781
2021-12-02,160.55078125,319.405517578125
2021-12-03,158.66839599609375,313.1239013671875
2021-12-06,162.08021545410156,316.20654296875
2021-12-07,167.82534790039062,324.6694030761719
2021-12-08,171.64892578125,324.7178955078125
2021-12-09,171.1391143798828,322.9051208496094
2021-12-10,175.9332733154297,332.05615234375
2021-12-13,172.29598999023438,329.01220703125
2021-12-14,170.91363525390625,318.2907409667969
2021-12-15,175.78623962402344,324.40765380859375
2021-12-16,168.88424682617188,314.9560546875
2021-12-17,167.78614807128906,313.88970947265625
2021-12-20,166.4234161376953,310.1188049316406
2021-12-21,169.5999298095703,317.27294921875
2021-12-22,172.197998046875,323.0020751953125
2021-12-23,172.82546997070312,324.4464416503906
2021-12-27,176.79603576660156,331.96893310546875
2021-12-28,175.7764434814453,330.8056640625
2021-12-29,175.86465454101562,331.4842529296875
2021-12-30,174.70779418945312,328.93475341796875
2021-12-31,174.09014892578125,326.0265808105469
2022-01-03,178.44313049316406,324.5046081542969
2022-01-04,176.1783905029297,318.9402770996094
2022-01-05,171.4920654296875,306.6968078613281
2022-01-06,168.62930297851562,304.27337646484375
2022-01-07,168.79592895507812,304.4284973144531
2022-01-10,168.8155975341797,304.65142822265625
2022-01-11,171.64892578125,305.3396911621094
2022-01-12,172.0901336669922,308.5290222167969
2022-01-13,168.8155975341797,295.47125244140625
2022-01-14,169.6783447265625,300.70599365234375
2022-01-18,166.47239685058594,293.3870849609375
2022-01-19,162.9723663330078,294.04620361328125
2022-01-20,161.28607177734375,292.3692321777344
2022-01-21,159.2272491455078,286.9696350097656
2022-01-24,158.4527130126953,287.29925537109375
2022-01-25,156.64874267578125,279.66046142578125
2022-01-26,156.560546875,287.62884521484375
2022-01-27,156.09976196289062,290.6630554199219
2022-01-28,166.99203491210938,298.8253479003906
2022-01-31,171.35482788085938,301.4620361328125
2022-02-01,171.18817138671875,299.3100891113281
2022-02-02,172.39407348632812,303.8661804199219
2022-02-03,169.51165771484375,292.0298767089844
2022-02-04,169.22698974609375,296.5763854980469
2022-02-07,168.51039123535156,291.7391357421875
2022-02-08,171.62220764160156,295.2385559082031
2022-02-09,173.045654296875,301.68499755859375
2022-02-10,168.96197509765625,293.12530517578125
2022-02-11,165.54579162597656,286.010009765625
2022-02-14,165.78138732910156,285.97125244140625
2022-02-15,169.61964416503906,291.2737731933594
2022-02-16,169.38406372070312,290.9338073730469
2022-02-17,165.78138732910156,282.41461181640625
2022-02-18,164.23040771484375,279.6947326660156
2022-02-22,161.3050537109375,279.4906921386719
2022-02-23,157.13302612304688,272.2538146972656
2022-02-24,159.75405883789062,286.16424560546875
2022-02-25,161.82533264160156,288.8064270019531
2022-02-28,162.09039306640625,290.2441101074219
2022-03-01,160.2056427001953,286.5139465332031
2022-03-02,163.5039520263672,291.6040344238281
2022-03-03,163.1800079345703,287.4562072753906
2022-03-04,160.17613220214844,281.56951904296875
2022-03-07,156.37718200683594,270.93267822265625
2022-03-08,154.55130004882812,267.9601745605469
2022-03-09,159.96022033691406,280.2484436035156
2022-03-10,155.61146545410156,277.4216613769531
2022-03-11,151.89100646972656,272.0595703125
2022-03-14,147.85641479492188,268.53338623046875
2022-03-15,152.24440002441406,278.9370422363281
2022-03-16,156.6618194580078,285.969970703125
2022-03-17,157.67294311523438,286.7762451171875
2022-03-18,160.97125244140625,291.8371887207031
2022-03-21,162.3456268310547,290.6034851074219
2022-03-22,165.72250366210938,295.36334228515625
2022-03-23,167.0869903564453,290.924072265625
2022-03-24,170.87615966796875,295.40228271484375
2022-03-25,171.51422119140625,294.9942626953125
2022-03-28,172.37806701660156,301.8134460449219
2022-03-29,175.6764373779297,306.38873291015625
2022-03-30,174.50827026367188,304.883056640625
2022-03-31,171.40628051757812,299.4918518066406
2022-04-01,171.11175537109375,300.5701599121094
2022-04-04,175.1659698486328,305.9613037109375
2022-04-05,171.84800720214844,301.98834228515625
2022-04-06,168.67726135253906,290.9338073730469
2022-04-07,168.9815673828125,292.75030517578125
2022-04-08,166.96922302246094,288.4761657714844
2022-04-11,162.70880126953125,277.10107421875
2022-04-12,164.58375549316406,273.99261474609375
2022-04-13,167.27349853515625,279.3935852050781
2022-04-14,162.2572479248047,271.82635498046875
2022-04-18,162.04129028320312,272.49658203125
2022-04-19,164.3285369873047,277.13995361328125
2022-04-20,164.16171264648438,278.16961669921875
2022-04-21,163.3665008544922,272.77825927734375
2022-04-22,158.8214569091797,266.1922912597656
2022-04-25,159.8914794921875,272.6908874511719
2022-04-26,153.92303466796875,262.4912414550781
2022-04-27,153.69723510742188,275.11944580078125
2022-04-28,160.6375274658203,281.34613037109375
2022-04-29,154.75747680664062,269.5823974609375
2022-05-02,155.06175231933594,276.333740234375
2022-05-03,156.55381774902344,273.7206115722656
2022-05-04,162.97384643554688,281.68609619140625
2022-05-05,153.8936309814453,269.4173278808594
2022-05-06,154.62106323242188,266.8722839355469
2022-05-09,149.4893035888672,257.0126037597656
2022-05-10,151.89791870117188,261.7918395996094
2022-05-11,144.02333068847656,253.09783935546875
2022-05-12,140.14990234375,248.0465545654297
2022-05-13,144.6229705810547,253.65147399902344
2022-05-16,143.0795440673828,254.02064514160156
2022-05-17,146.71702575683594,259.18853759765625
2022-05-18,138.4393310546875,247.3877410888672
2022-05-19,135.0279998779297,246.47251892089844
2022-05-20,135.26393127441406,245.90773010253906
2022-05-23,140.69061279296875,253.78468322753906
2022-05-24,137.9871063232422,252.78175354003906
2022-05-25,138.14442443847656,255.60543823242188
2022-05-26,141.3492889404297,258.8963623046875
2022-05-27,147.11019897460938,266.0430908203125
2022-05-31,146.32374572753906,264.7091979980469
2022-06-01,146.1959686279297,265.2446594238281
2022-06-02,148.65370178222656,267.3478088378906
2022-06-03,142.9222412109375,262.9078674316406
2022-06-06,143.66940307617188,261.67132568359375
