Date,KO,PEP
2021-01-22,41.433380126953125,117.73268127441406
2021-01-25,41.681175231933594,119.08338928222656
2021-01-26,42.11695098876953,120.45960235595703
2021-01-27,41.467559814453125,117.26545715332031
2021-01-28,41.99732971191406,118.24240112304688
2021-01-29,41.142860412597656,116.01669311523438
2021-02-01,41.424827575683594,116.36498260498047
2021-02-02,41.83497619628906,117.5543212890625
2021-02-03,41.67262649536133,117.24846649169922
2021-02-04,41.8776969909668,118.65863037109375
2021-02-05,42.42456817626953,119.7459945678711
2021-02-08,42.6552734375,119.27030181884766
2021-02-09,42.467288970947266,118.5907211303711
2021-02-10,42.3818359375,116.97664642333984
2021-02-11,42.9799690246582,114.65750122070312
2021-02-12,43.31321716308594,113.7230453491211
2021-02-16,42.95433807373047,114.15629577636719
2021-02-17,42.834720611572266,114.22425079345703
2021-02-18,43.38157272338867,114.99729919433594
2021-02-19,42.81763458251953,112.56771087646484
2021-02-22,43.26194763183594,112.1259765625
2021-02-23,43.1850471496582,112.7970962524414
2021-02-24,43.33030319213867,112.21089935302734
2021-02-25,42.8688850402832,110.4354476928711
2021-02-26,41.86061096191406,109.74735260009766
2021-03-01,42.63818359375,110.962158203125
2021-03-02,42.80907440185547,111.34443664550781
2021-03-03,42.70653533935547,109.70488739013672
2021-03-04,42.67236328125,110.31543731689453
2021-03-05,43.398658752441406,113.91183471679688
2021-03-08,44.12496566772461,113.14116668701172
2021-03-09,43.458473205566406,113.24391174316406
2021-03-10,43.95406723022461,114.38279724121094
2021-03-11,43.47557067871094,114.07452392578125
2021-03-12,43.38941192626953,113.92037963867188
2021-03-15,43.96666717529297,113.91183471679688
2021-03-16,44.13037109375,114.75099182128906
2021-03-17,44.147605895996094,114.41702270507812
2021-03-18,43.570343017578125,113.48369598388672
2021-03-19,43.77711486816406,115.17056274414062
2021-03-22,43.94082260131836,117.99633026123047
2021-03-23,44.27684020996094,119.41773223876953
2021-03-24,44.38884735107422,118.86115264892578
2021-03-25,44.81964111328125,119.56333923339844
2021-03-26,45.698463439941406,122.19209289550781
2021-03-29,46.396331787109375,123.99884033203125
2021-03-30,45.79322814941406,122.05512237548828
2021-03-31,45.414127349853516,121.12174224853516
2021-04-01,45.241817474365234,120.97618103027344
