AAPL,MSFT,Spread_Diff
90.46744537353516,199.1938934326172,-108.72644805908203
92.57442474365234,203.57470703125,-111.00028228759766
92.97254180908205,204.9999237060547,-112.02738189697264
93.13516235351562,204.3781890869141,-111.24302673339847
92.70551300048828,198.06521606445312,-105.35970306396484
94.23965454101562,199.28953552246097,-105.04988098144534
94.88774871826172,198.99305725097656,-104.10530853271484
93.7201690673828,195.0521697998047,-101.33200073242189
93.53083801269533,194.05740356445312,-100.5265655517578
95.50189208984376,202.3981781005859,-106.89628601074214
94.18380737304688,199.6721649169922,-105.48835754394531
94.44839477539062,202.54168701171875,-108.09329223632812
90.1494598388672,193.7321319580078,-103.58267211914061
89.92610931396484,192.54611206054688,-102.62000274658203
92.05738067626952,194.98521423339844,-102.92783355712892
90.54511260986328,193.2347869873047,-102.6896743774414
92.2807159423828,195.1860809326172,-102.90536499023439
93.3973159790039,195.03305053710935,-101.63573455810544
103.17498016357422,196.0947723388672,-92.91979217529297
105.77472686767578,207.12335205078125,-101.34862518310547
106.4811019897461,204.01467895507812,-97.53357696533203
106.8670654296875,203.679931640625,-96.8128662109375
110.59558868408205,206.9416656494141,-96.34607696533205
108.08111572265624,203.23989868164065,-95.15878295898442
109.6520538330078,199.1938934326172,-89.54183959960939
106.39100646972656,194.53567504882812,-88.14466857910156
109.92684936523438,200.0930023193359,-90.16615295410153
111.87227630615234,199.624267578125,-87.75199127197266
111.77256774902344,199.8156280517578,-88.04306030273438
111.4807357788086,201.13560485839844,-89.65486907958984
112.4096908569336,202.29298400878903,-89.88329315185544
112.55074310302734,201.0656585693359,-88.51491546630857
115.04821014404295,205.74473571777344,-90.69652557373048
120.97691345214844,204.24900817871097,-83.27209472656253
122.423828125,204.8914031982422,-82.46757507324219
121.41949462890624,207.5569610595703,-86.13746643066408
123.07069396972656,212.0442352294922,-88.97354125976562
121.59945678710938,217.2506561279297,-95.65119934082031
121.4024887084961,219.48471069335935,-98.08222198486325
125.51949310302734,216.24386596679688,-90.72437286376953
130.51925659179688,217.91224670410156,-87.39299011230469
127.81512451171876,222.1118621826172,-94.29673767089842
117.5821304321289,208.3527374267578,-90.7706069946289
117.65995025634766,205.42832946777344,-87.76837921142578
109.74203491210938,194.31556701660156,-84.57353210449219
114.1192398071289,202.59019470214844,-88.47095489501953
110.39374542236328,196.9140167236328,-86.52027130126953
108.94438934326172,195.6291656494141,-86.68477630615237
112.21270751953124,196.95233154296875,-84.73962402343751
112.38780975341795,200.18356323242188,-87.79575347900392
109.07083892822266,196.6071624755859,-87.53632354736325
107.32966613769533,194.55528259277344,-87.22561645507811
103.92516326904295,192.1390380859375,-88.21387481689455
107.07677459716795,194.2004852294922,-87.12371063232423
108.75959014892578,198.87954711914065,-90.11995697021487
104.1975326538086,192.3307647705078,-88.13323211669922
105.26751708984376,194.82374572753903,-89.55622863769527
109.21674346923828,199.2630920410156,-90.04634857177732
111.82364654541016,200.81640625,-88.99275970458984
110.97736358642578,198.7261199951172,-87.7487564086914
112.65044403076172,201.6697540283203,-89.0193099975586
113.60370635986328,203.71206665039065,-90.10836029052737
109.93655395507812,197.70021057128903,-87.76365661621091
113.32164001464844,201.7176818847656,-88.39604187011716
110.07275390625,197.4317626953125,-87.3590087890625
111.94034576416016,201.1903381347656,-89.24999237060544
111.83335876464844,201.909423828125,-90.07606506347656
113.77880859375,206.9241180419922,-93.14530944824219
121.006103515625,212.28396606445312,-91.27786254882812
117.79612731933594,213.683837890625,-95.88771057128906
117.8836669921875,211.7661895751953,-93.88252258300781
117.41675567626952,210.6156005859375,-93.19884490966798
115.77285766601562,210.6156005859375,-94.84274291992188
112.81581115722656,205.39955139160156,-92.583740234375
114.3040771484375,205.81185913085935,-91.50778198242185
113.68153381347656,205.9556884765625,-92.27415466308594
112.59207153320312,206.0419921875,-93.44992065429688
111.9014663696289,207.3268280029297,-95.42536163330078
111.91119384765624,201.43003845214844,-89.5188446044922
113.41890716552734,204.46954345703125,-91.0506362915039
108.16620635986328,194.334716796875,-86.16851043701172
112.17382049560548,196.2907562255859,-84.11693572998043
105.89006805419922,194.1333770751953,-88.2433090209961
105.8025131225586,193.99916076660156,-88.19664764404297
107.4269561767578,197.93031311035156,-90.50335693359376
111.81390380859376,207.48025512695312,-95.66635131835936
115.78258514404295,214.0960998535156,-98.31351470947264
115.65105438232422,214.50845336914065,-98.85739898681643
113.34174346923828,209.39784240722656,-96.05609893798828
113.00069427490234,202.3217315673828,-89.32103729248047
116.43058013916016,207.6336669921875,-91.20308685302734
116.15774536132812,206.56935119628903,-90.41160583496091
116.20645904541016,207.5952911376953,-91.38883209228516
117.21983337402344,208.28564453125,-91.06581115722656
116.3331298828125,205.62966918945312,-89.29653930664062
115.0079574584961,202.91873168945312,-87.91077423095703
115.60233306884766,204.20689392089844,-88.60456085205078
114.33560180664062,202.2554473876953,-87.91984558105469
110.93497467041016,201.9862365722656,-91.05126190185544
112.22118377685548,205.5912628173828,-93.37007904052733
113.05915832519533,205.60086059570312,-92.5417022705078
113.60482025146484,206.9082489013672,-93.30342864990234
116.0018539428711,205.7931365966797,-89.7912826538086
119.57786560058594,207.85040283203125,-88.27253723144531
119.92867279052734,207.0428466796875,-87.11417388916016
119.79224395751952,205.95654296875,-86.16429901123048
119.11991119384766,206.07188415527344,-86.95197296142578
120.58151245117188,206.00460815429688,-85.423095703125
121.1953582763672,207.6580810546875,-86.4627227783203
118.66194152832033,203.61087036132812,-84.9489288330078
120.08455657958984,202.38037109375,-82.29581451416016
119.27581787109376,205.0144195556641,-85.73860168457033
118.66194152832033,205.9180908203125,-87.25614929199217
124.60574340820312,205.850830078125,-81.24508666992188
124.5375518798828,210.80169677734375,-86.26414489746095
125.4047393798828,210.93624877929688,-85.53150939941408
123.41700744628906,210.1383514404297,-86.72134399414062
124.94680786132812,213.98370361328125,-89.03689575195312
128.50331115722656,215.28152465820312,-86.77821350097656
127.60689544677734,212.47439575195312,-84.86750030517578
128.59103393554688,214.13751220703125,-85.54647827148438
133.19020080566406,216.26205444335935,-83.07185363769528
131.41680908203125,215.48338317871097,-84.06657409667972
130.29624938964844,213.10888671875,-82.81263732910156
129.2926025390625,213.8203125,-84.5277099609375
126.09659576416016,209.27322387695312,-83.17662811279297
127.65557861328124,209.4750518798828,-81.81947326660158
123.3585433959961,204.04348754882812,-80.68494415283203
127.56793975830078,209.84996032714844,-82.28202056884766
128.66900634765625,211.12852478027344,-82.45951843261719
125.6775894165039,209.0809326171875,-83.4033432006836
125.50220489501952,206.6198577880859,-81.11765289306639
127.53868865966795,207.9753570556641,-80.43666839599614
125.60938262939452,204.78372192382812,-79.17433929443361
123.8847198486328,204.4280242919922,-80.54330444335939
124.55703735351562,208.07150268554688,-83.51446533203125
128.64950561523438,215.66603088378903,-87.01652526855466
133.3655548095703,216.2716827392578,-82.9061279296875
135.5092315673828,217.2137908935547,-81.70455932617188
139.26065063476562,220.6553649902344,-81.39471435546878
139.49452209472656,223.34710693359375,-83.85258483886719
138.4226531982422,223.8950653076172,-85.472412109375
133.57994079589844,229.69190979003903,-96.1119689941406
128.58132934570312,222.99139404296875,-94.41006469726562
130.70547485351562,230.3841094970703,-99.67863464355469
131.53367614746094,230.24951171875,-98.71583557128906
130.51058959960938,233.6045837402344,-103.09399414062503
133.87222290039062,232.65286254882812,-98.7806396484375
133.45751953125,232.83546447753903,-99.37794494628903
133.60386657714844,233.09506225585935,-99.49119567871091
132.72561645507812,234.34478759765625,-101.61917114257812
132.12062072753906,233.4315185546875,-101.31089782714844
131.8668975830078,235.03695678710935,-103.17005920410153
132.10107421875,235.51763916015625,-103.41656494140625
129.97373962402344,234.2774658203125,-104.30372619628906
127.68045806884766,235.29884338378903,-107.61838531494138
126.57776641845705,234.9037628173828,-108.32599639892577
126.73388671875,232.18658447265625,-105.45269775390625
122.95735168457033,225.96205139160156,-103.00469970703124
122.82074737548828,224.7672576904297,-101.9465103149414
122.3230438232422,226.00059509277344,-103.67755126953124
118.06832885742188,220.6432952880859,-102.57496643066403
118.3318099975586,223.90969848632812,-105.57788848876953
124.7041244506836,228.3034820556641,-103.5993576049805
122.09859466552734,225.3453826904297,-103.24678802490234
119.11249542236328,219.26541137695312,-100.15291595458984
117.22908782958984,218.46563720703125,-101.2365493774414
118.48796081542967,223.1581573486328,-104.67019653320314
113.55014038085938,219.10154724121097,-105.55140686035159
118.1659164428711,225.2586669921875,-107.0927505493164
117.08272552490234,223.9482421875,-106.86551666259766
119.01490783691406,228.4865570068359,-109.47164916992185
118.10738372802734,227.15687561035156,-109.04949188232422
120.99588775634766,226.25111389160156,-105.2552261352539
122.53773498535156,229.04542541503903,-106.50769042968747
121.747314453125,228.39987182617188,-106.65255737304688
117.61944580078124,222.3102264404297,-104.69078063964845
117.09246826171876,221.9536895751953,-104.86122131347655
120.4103775024414,227.3881378173828,-106.9777603149414
119.58091735839844,228.920166015625,-109.33924865722656
117.19005584716795,226.87744140625,-109.68738555908205
117.67799377441406,223.8711853027344,-106.19319152832034
118.28302764892578,227.8602752685547,-109.5772476196289
118.45867919921876,226.6654510498047,-108.20677185058592
117.00464630126952,223.3990478515625,-106.39440155029298
119.2003173828125,227.17611694335935,-107.97579956054685
120.02979278564452,233.5162811279297,-113.48648834228517
122.8597640991211,239.99136352539065,-117.13159942626956
123.16228485107422,238.825439453125,-115.66315460205078
124.81147003173828,240.7911071777344,-115.97963714599612
127.21206665039062,244.01898193359375,-116.80691528320312
129.78829956054688,246.5242156982422,-116.73591613769531
128.07081604003906,246.58201599121097,-118.5111999511719
131.18377685546875,249.06797790527344,-117.88420104980469
128.84173583984375,246.273681640625,-117.43194580078125
131.2521209716797,250.04119873046875,-118.78907775878906
130.9203643798828,251.23599243164065,-120.31562805175784
131.5839080810547,249.3088531494141,-117.7249450683594
129.89566040039062,248.84637451171875,-118.95071411132812
130.27622985839844,251.0818023681641,-120.80557250976565
128.75393676757812,247.79611206054688,-119.04217529296875
131.07643127441406,251.63099670410156,-120.5545654296875
131.46678161621094,252.01638793945312,-120.54960632324219
131.14474487304688,252.421142578125,-121.27639770507812
130.35435485839844,245.28121948242188,-114.92686462402344
130.25672912597656,243.3059539794922,-113.04922485351562
128.2855224609375,242.9879608154297,-114.70243835449219
129.3394012451172,242.67965698242188,-113.34025573730469
124.76268768310548,238.7580108642578,-113.99532318115233
125.00665283203124,237.48614501953125,-112.47949218750001
126.60704040527344,240.62728881835935,-114.02024841308591
127.28153228759766,243.25778198242188,-115.97624969482422
123.99708557128906,238.17022705078125,-114.17314147949219
123.07823944091795,237.2548370361328,-114.17659759521486
120.00885772705078,230.28843688964844,-110.27957916259766
122.15937042236328,234.17149353027344,-112.01212310791016
124.58360290527344,239.1048583984375,-114.52125549316406
123.43012237548828,236.2431182861328,-112.81299591064453
122.04206085205078,234.21969604492188,-112.1776351928711
121.88567352294922,234.7991485595703,-112.9134750366211
124.44674682617188,238.0441436767578,-113.59739685058594
122.60902404785156,236.7790069580078,-114.16998291015625
124.24144744873048,242.1969757080078,-117.95552825927733
124.04597473144533,243.1048126220703,-119.05883789062499
123.99708557128906,242.8826904296875,-118.88560485839844
122.46240997314452,240.7772979736328,-118.3148880004883
121.80746459960938,241.1346435546875,-119.32717895507812
121.48489379882812,238.93267822265625,-117.44778442382812
122.24735260009766,238.83612060546875,-116.5887680053711
120.76153564453124,237.3004913330078,-116.53895568847658
123.05867767333984,242.2066345214844,-119.14795684814456
123.06845092773438,245.1232757568359,-122.05482482910153
123.88957214355467,243.92575073242188,-120.0361785888672
124.27079010009766,244.91082763671875,-120.6400375366211
123.2737045288086,248.43588256835935,-125.16217803955075
124.48584747314452,249.0636749267578,-124.5778274536133
127.5454330444336,250.9952087402344,-123.44977569580081
126.72433471679688,249.51754760742188,-122.793212890625
127.22286987304688,248.5710906982422,-121.34822082519531
128.82594299316406,251.9706115722656,-123.14466857910153
127.52588653564452,250.5510101318359,-123.02512359619139
129.3245086669922,253.64138793945312,-124.31687927246094
130.9667205810547,256.4228210449219,-125.45610046386719
130.69302368164062,256.1910705566406,-125.498046875
130.40953063964844,257.56243896484375,-127.15290832519531
130.11630249023438,255.9496612548828,-125.83335876464844
131.74871826171875,259.52294921875,-127.77423095703125
133.26388549804688,262.11126708984375,-128.84738159179688
133.87969970703125,261.6283874511719,-127.74868774414062
134.1827392578125,262.3043518066406,-128.12161254882812
136.812255859375,268.1473693847656,-131.33511352539062
138.82589721679688,268.15704345703125,-129.33114624023438
141.3185272216797,270.34930419921875,-129.03077697753906
140.0184783935547,267.9251403808594,-127.90666198730469
141.846435546875,268.4273986816406,-126.58096313476562
141.2501220703125,267.82861328125,-126.5784912109375
142.364501953125,271.3634338378906,-128.99893188476562
145.7955780029297,272.8410339355469,-127.04545593261719
145.140625,271.41168212890625,-126.27105712890625
143.0976104736328,271.1412658691406,-128.0436553955078
139.24623107910156,267.5293273925781,-128.28309631347656
142.86302185058594,269.7602233886719,-126.89720153808594
142.1298828125,271.76898193359375,-129.63909912109375
143.49838256835938,276.3468017578125,-132.84841918945312
145.2188262939453,279.75604248046875,-134.53721618652344
145.63917541503906,279.15716552734375,-133.5179901123047
143.46910095214844,276.7330627441406,-133.2639617919922
141.7193145751953,276.42401123046875,-134.70469665527344
142.364501953125,276.6944885253906,-134.32998657226562
142.57952880859375,275.15887451171875,-132.579345703125
142.24720764160156,275.07196044921875,-132.8247528076172
144.04580688476562,277.293212890625,-133.24740600585938
143.64505004882812,276.7041320800781,-133.05908203125
143.75257873535156,279.611083984375,-135.85850524902344
143.06727600097656,279.5531311035156,-136.48585510253906
143.018310546875,278.4618225097656,-135.44351196289062
142.53863525390625,276.636474609375,-134.09783935546875
142.79315185546875,277.1289978027344,-134.33584594726562
145.75949096679688,279.8911437988281,-134.13165283203125
145.9650421142578,282.82708740234375,-136.86204528808594
147.94256591796875,284.51727294921875,-136.57470703125
147.0321502685547,283.0492248535156,-136.01707458496094
143.28265380859375,281.3172302246094,-138.03457641601562
143.61550903320312,287.16168212890625,-143.54617309570312
145.07418823242188,294.5059509277344,-149.4317626953125
146.56224060058594,294.7864990234375,-148.22425842285156
146.47412109375,292.822265625,-146.34814453125
145.24058532714844,292.2320251464844,-146.99143981933594
144.43780517578125,289.4065246582031,-144.96871948242188
145.47555541992188,290.01611328125,-144.54055786132812
149.90054321289062,293.7608337402344,-143.86029052734375
148.63766479492188,292.10626220703125,-143.46859741210938
149.30335998535156,292.05780029296875,-142.7544403076172
150.41937255859375,291.39984130859375,-140.98046875
151.05569458007812,291.39013671875,-140.33444213867188
153.39547729492188,290.46124267578125,-137.06576538085938
151.84869384765625,290.4903259277344,-138.64163208007812
150.83055114746094,287.6260681152344,-136.79551696777344
145.8377685546875,286.13592529296875,-140.29815673828125
146.40560913085938,287.37451171875,-140.96890258789062
145.00563049316406,290.0838928222656,-145.07826232910156
145.89649963378906,294.9510803222656,-149.05458068847656
145.6615447998047,295.3381042480469,-149.6765594482422
142.98898315429688,290.1612243652344,-147.1722412109375
139.9345703125,284.7716064453125,-144.8370361328125
140.41427612304688,285.25537109375,-144.84109497070312
142.78335571289062,288.9130554199219,-146.12969970703125
143.74278259277344,289.8612976074219,-146.11851501464844
143.8308868408203,289.6581115722656,-145.8272247314453
142.3134307861328,284.64581298828125,-142.33238220214844
138.92623901367188,274.34063720703125,-135.41439819335938
139.8268585205078,274.8051452636719,-134.97828674316406
138.52484130859375,272.7924499511719,-134.26760864257812
139.650634765625,279.7399597167969,-140.08932495117188
136.2144775390625,273.94390869140625,-137.72943115234375
138.1430206298828,279.4109802246094,-141.26795959472656
139.01434326171875,283.6200866699219,-144.60574340820312
140.2772216796875,285.3038635253906,-145.02664184570312
139.89537048339844,285.3038635253906,-145.4084930419922
139.8073272705078,284.703857421875,-144.8965301513672
138.53460693359375,283.39764404296875,-144.863037109375
137.94725036621094,286.716552734375,-148.76930236816406
140.73731994628906,292.94805908203125,-152.2107391357422
141.7946319580078,294.3608093261719,-152.56617736816406
143.4686737060547,297.3410949707031,-153.87242126464844
145.63218688964844,298.2506408691406,-152.6184539794922
146.1216583251953,297.4571838378906,-151.3355255126953
146.3370361328125,300.6987609863281,-154.36172485351562
145.56365966796875,299.1505432128906,-153.58688354492188
145.5147247314453,298.15380859375,-152.6390838623047
146.18040466308594,300.0697021484375,-153.88929748535156
145.72027587890625,312.70697021484375,-166.9866943359375
149.3621063232422,313.8487548828125,-164.4866485595703
146.65032958984375,320.88330078125,-174.23297119140625
145.82797241210938,318.7061767578125,-172.87820434570312
146.86572265625,322.34442138671875,-175.47869873046875
148.3048095703125,323.186279296875,-174.8814697265625
147.78591918945312,325.5472717285156,-177.7613525390625
148.3153533935547,325.1795959472656,-176.86424255371094
147.4918212890625,326.0794677734375,-178.587646484375
147.8545379638672,325.0731506347656,-177.21861267089844
145.0211944580078,320.0898742675781,-175.0686798095703
144.97216796875,321.6671447753906,-176.69497680664062
147.05064392089844,325.8182678222656,-178.7676239013672
147.06040954589844,325.18927001953125,-178.1288604736328
148.04086303710938,328.5179138183594,-180.47705078125
150.4820556640625,328.7408447265625,-178.2587890625
154.77621459960938,330.8249816894531,-176.04876708984375
157.40371704101562,332.6087646484375,-175.20504760742188
157.86447143554688,329.4290771484375,-171.56460571289062
158.246826171875,327.3448486328125,-169.0980224609375
158.76646423339844,327.5679016113281,-168.8014373779297
153.7369384765625,319.5897521972656,-165.85281372070312
157.09979248046875,326.3270568847656,-169.22726440429688
162.06060791015625,320.471923828125,-158.41131591796875
161.54098510742188,319.9775695800781,-158.43658447265625
160.55078125,319.405517578125,-158.854736328125
158.66839599609375,313.1239013671875,-154.45550537109375
162.08021545410156,316.20654296875,-154.12632751464844
167.82534790039062,324.6694030761719,-156.84405517578125
171.64892578125,324.7178955078125,-153.0689697265625
171.1391143798828,322.9051208496094,-151.76600646972656
175.9332733154297,332.05615234375,-156.1228790283203
172.29598999023438,329.01220703125,-156.71621704101562
170.91363525390625,318.2907409667969,-147.37710571289062
175.78623962402344,324.40765380859375,-148.6214141845703
168.88424682617188,314.9560546875,-146.07180786132812
167.78614807128906,313.88970947265625,-146.1035614013672
166.4234161376953,310.1188049316406,-143.6953887939453
169.5999298095703,317.27294921875,-147.6730194091797
172.197998046875,323.0020751953125,-150.8040771484375
172.82546997070312,324.4464416503906,-151.6209716796875
176.79603576660156,331.96893310546875,-155.1728973388672
175.7764434814453,330.8056640625,-155.0292205810547
175.86465454101562,331.4842529296875,-155.61959838867188
174.70779418945312,328.93475341796875,-154.22695922851562
174.09014892578125,326.0265808105469,-151.93643188476562
178.44313049316406,324.5046081542969,-146.0614776611328
176.1783905029297,318.9402770996094,-142.7618865966797
171.4920654296875,306.6968078613281,-135.20474243164062
168.62930297851562,304.27337646484375,-135.64407348632812
168.79592895507812,304.4284973144531,-135.632568359375
168.8155975341797,304.65142822265625,-135.83583068847656
171.64892578125,305.3396911621094,-133.69076538085938
172.0901336669922,308.5290222167969,-136.4388885498047
168.8155975341797,295.47125244140625,-126.65565490722656
169.6783447265625,300.70599365234375,-131.02764892578125
166.47239685058594,293.3870849609375,-126.91468811035156
162.9723663330078,294.04620361328125,-131.07383728027344
161.28607177734375,292.3692321777344,-131.08316040039062
159.2272491455078,286.9696350097656,-127.74238586425781
158.4527130126953,287.29925537109375,-128.84654235839844
156.64874267578125,279.66046142578125,-123.01171875
156.560546875,287.62884521484375,-131.06829833984375
156.09976196289062,290.6630554199219,-134.56329345703125
166.99203491210938,298.8253479003906,-131.83331298828125
171.35482788085938,301.4620361328125,-130.10720825195312
171.18817138671875,299.3100891113281,-128.12191772460938
172.39407348632812,303.8661804199219,-131.47210693359375
169.51165771484375,292.0298767089844,-122.51821899414062
169.22698974609375,296.5763854980469,-127.34939575195312
168.51039123535156,291.7391357421875,-123.22874450683594
171.62220764160156,295.2385559082031,-123.61634826660156
173.045654296875,301.68499755859375,-128.63934326171875
168.96197509765625,293.12530517578125,-124.163330078125
165.54579162597656,286.010009765625,-120.46421813964844
165.78138732910156,285.97125244140625,-120.18986511230469
169.61964416503906,291.2737731933594,-121.65412902832031
169.38406372070312,290.9338073730469,-121.54974365234375
165.78138732910156,282.41461181640625,-116.63322448730469
164.23040771484375,279.6947326660156,-115.46432495117188
161.3050537109375,279.4906921386719,-118.18563842773438
157.13302612304688,272.2538146972656,-115.12078857421875
159.75405883789062,286.16424560546875,-126.41018676757812
161.82533264160156,288.8064270019531,-126.98109436035156
162.09039306640625,290.2441101074219,-128.15371704101562
160.2056427001953,286.5139465332031,-126.30830383300781
163.5039520263672,291.6040344238281,-128.10008239746094
163.1800079345703,287.4562072753906,-124.27619934082031
160.17613220214844,281.56951904296875,-121.39338684082031
156.37718200683594,270.93267822265625,-114.55549621582031
154.55130004882812,267.9601745605469,-113.40887451171875
159.96022033691406,280.2484436035156,-120.28822326660156
155.61146545410156,277.4216613769531,-121.81019592285156
151.89100646972656,272.0595703125,-120.16856384277344
147.85641479492188,268.53338623046875,-120.67697143554688
152.24440002441406,278.9370422363281,-126.69264221191406
156.6618194580078,285.969970703125,-129.3081512451172
157.67294311523438,286.7762451171875,-129.10330200195312
160.97125244140625,291.8371887207031,-130.86593627929688
162.3456268310547,290.6034851074219,-128.2578582763672
165.72250366210938,295.36334228515625,-129.64083862304688
167.0869903564453,290.924072265625,-123.83708190917969
170.87615966796875,295.40228271484375,-124.526123046875
