Date,KO,PEP,Spread_Diff,Z,Signal
2023-07-14,56.49989318847656,171.28904724121094,-114.78915405273438,-1.7875663365632066,
2023-07-17,56.4163932800293,168.9410400390625,-112.5246467590332,-1.619480316775413,
2023-07-18,56.19373321533203,167.8671112060547,-111.67337799072266,-1.5562937775079184,
2023-07-19,57.186424255371094,169.51437377929688,-112.32794952392578,-1.6048802068775851,
2023-07-20,57.88223648071289,172.2810821533203,-114.39884567260742,-1.7585951858462958,
2023-07-21,57.928619384765625,173.06375122070312,-115.1351318359375,-1.8132469906619484,
2023-07-24,57.94717025756836,173.75543212890625,-115.80826187133789,-1.8632109491639954,
2023-07-25,57.75235366821289,174.15585327148438,-116.40349960327148,-1.9073932494226558,
2023-07-26,58.49454498291016,174.37428283691406,-115.8797378540039,-1.8685163475922406,
2023-07-27,57.928619384765625,171.58029174804688,-113.65167236328125,-1.7031352683597667,
2023-07-28,57.96573638916016,173.20025634765625,-115.2345199584961,-1.8206242042313299,
2023-07-31,57.45546340942383,170.6064910888672,-113.15102767944336,-1.6659742609881854,
2023-08-01,57.30703353881836,170.0240478515625,-112.71701431274414,-1.633759050400836,
2023-08-02,57.483306884765625,171.38009643554688,-113.89678955078125,-1.7213294126414191,
2023-08-03,57.186424255371094,170.29705810546875,-113.11063385009766,-1.6629759760996392,
2023-08-04,56.3236198425293,168.00363159179688,-111.68001174926758,-1.5567861769244056,
2023-08-07,56.76893615722656,170.08773803710938,-113.31880187988281,-1.6784275207561659,
2023-08-08,56.51844024658203,167.85801696777344,-111.3395767211914,-1.5315169410845229,
2023-08-09,56.6483268737793,167.43939208984375,-110.79106521606445,-1.4908029562097327,
2023-08-10,56.51844024658203,167.23004150390625,-110.71160125732422,-1.4849046397952173,
2023-08-11,56.75037384033203,167.49395751953125,-110.74358367919922,-1.4872785769475045,
2023-08-14,56.4813346862793,167.1117401123047,-110.63040542602539,-1.4788777728717397,
2023-08-15,56.1009635925293,165.0458221435547,-108.94485855102539,-1.353765848448903,
2023-08-16,56.110233306884766,164.9184112548828,-108.80817794799805,-1.343620551673324,
2023-08-17,56.230838775634766,162.40650939941406,-106.1756706237793,-1.148219247636484,
2023-08-18,56.54627990722656,162.1608123779297,-105.61453247070312,-1.1065680332800536,
2023-08-21,56.0638542175293,161.13241577148438,-105.06856155395508,-1.0660426269051948,
2023-08-22,55.7205924987793,159.90377807617188,-104.18318557739258,-1.0003244354336684,
2023-08-23,55.91541290283203,162.10621643066406,-106.19080352783203,-1.1493425072599481,
2023-08-24,55.766971588134766,161.25070190429688,-105.48373031616211,-1.096859072042604,
2023-08-25,56.02674102783203,163.28936767578125,-107.26262664794922,-1.2288999821588593,
2023-08-28,56.184452056884766,164.04470825195312,-107.86025619506836,-1.2732598180323198,
2023-08-29,56.128787994384766,164.66357421875,-108.53478622436523,-1.3233276929149596,
2023-08-30,56.1009635925293,164.8000946044922,-108.69913101196289,-1.335526400023123,
2023-08-31,55.507198333740234,163.06332397460938,-107.55612564086914,-1.250685329315328,
2023-09-01,55.02476501464844,160.68043518066406,-105.65567016601562,-1.1096215325942553,
2023-09-05,54.57017135620117,159.61727905273438,-105.0471076965332,-1.064450186239109,
2023-09-06,54.533058166503906,160.1396942138672,-105.60663604736328,-1.1059819109154025,
2023-09-07,54.115577697753906,161.6702423095703,-107.5546646118164,-1.2505768825203225,
2023-09-08,54.115577697753906,161.55111694335938,-107.43553924560547,-1.2417346461902141,
2023-09-11,54.62583541870117,163.98898315429688,-109.3631477355957,-1.3848139110231645,
2023-09-12,54.08774185180664,163.38409423828125,-109.29635238647461,-1.379855938750198,
2023-09-13,54.217628479003906,164.6763458251953,-110.4587173461914,-1.4661340002795409,
2023-09-14,54.66647720336914,166.096923828125,-111.43044662475586,-1.5382618786924231,
2023-09-15,54.18022537231445,164.822998046875,-110.64277267456055,-1.4797957480921256,
2023-09-18,54.51686096191406,164.4014129638672,-109.88455200195312,-1.4235158255968867,
2023-09-19,54.40465545654297,163.42994689941406,-109.0252914428711,-1.359736085192221,
2023-09-20,54.64777755737305,163.48492431640625,-108.8371467590332,-1.3457707996139812,
2023-09-21,53.806182861328125,160.73541259765625,-106.92922973632812,-1.2041531597309483,
2023-09-22,53.86228561401367,160.63461303710938,-106.7723274230957,-1.192506880030241,
2023-09-25,53.30121994018555,159.7730712890625,-106.47185134887695,-1.1702036498762134,
2023-09-26,52.861717224121094,158.11427307128906,-105.25255584716797,-1.0796998443033667,
2023-09-27,52.31935501098633,155.41058349609375,-103.09122848510742,-0.9192724900803474,
