Date,AAPL
2020-09-28,111.82364654541016
2020-09-29,110.97736358642578
2020-09-30,112.65044403076172
2020-10-01,113.60370635986328
2020-10-02,109.93655395507812
2020-10-05,113.32164001464844
2020-10-06,110.07275390625
2020-10-07,111.94034576416016
2020-10-08,111.83335876464844
2020-10-09,113.77880859375
2020-10-12,121.006103515625
2020-10-13,117.79612731933594
2020-10-14,117.8836669921875
2020-10-15,117.41675567626953
2020-10-16,115.77285766601562
2020-10-19,112.81581115722656
2020-10-20,114.3040771484375
2020-10-21,113.68153381347656
2020-10-22,112.59207153320312
2020-10-23,111.9014663696289
2020-10-26,111.91119384765625
2020-10-27,113.41890716552734
2020-10-28,108.16620635986328
2020-10-29,112.17382049560547
2020-10-30,105.89006805419922
2020-11-02,105.8025131225586
2020-11-03,107.42695617675781
2020-11-04,111.81390380859375
2020-11-05,115.78258514404297
2020-11-06,115.65105438232422
2020-11-09,113.34174346923828
2020-11-10,113.00069427490234
2020-11-11,116.43058013916016
2020-11-12,116.15774536132812
2020-11-13,116.20645904541016
2020-11-16,117.21983337402344
2020-11-17,116.3331298828125
2020-11-18,115.0079574584961
2020-11-19,115.60233306884766
2020-11-20,114.33560180664062
2020-11-23,110.93497467041016
2020-11-24,112.22118377685547
2020-11-25,113.05915832519531
2020-11-27,113.60482025146484
2020-11-30,116.0018539428711
2020-12-01,119.57786560058594
2020-12-02,119.92867279052734
2020-12-03,119.79224395751953
2020-12-04,119.11991119384766
2020-12-07,120.58151245117188
2020-12-08,121.19535827636719
2020-12-09,118.66194152832031
2020-12-10,120.08455657958984
2020-12-11,119.27581787109375
2020-12-14,118.66194152832031
2020-12-15,124.60574340820312
2020-12-16,124.53755187988281
2020-12-17,125.40473937988281
2020-12-18,123.41700744628906
2020-12-21,124.94680786132812
2020-12-22,128.50331115722656
2020-12-23,127.60689544677734
2020-12-24,128.59103393554688
2020-12-28,133.19020080566406
2020-12-29,131.41680908203125
2020-12-30,130.29624938964844
2020-12-31,129.2926025390625
2021-01-04,126.09659576416016
2021-01-05,127.65557861328125
2021-01-06,123.3585433959961
2021-01-07,127.56793975830078
2021-01-08,128.66900634765625
2021-01-11,125.6775894165039
2021-01-12,125.50220489501953
2021-01-13,127.53868865966797
2021-01-14,125.60938262939453
2021-01-15,123.88471984863281
2021-01-19,124.55703735351562
2021-01-20,128.64950561523438
2021-01-21,133.3655548095703
2021-01-22,135.5092315673828
2021-01-25,139.26065063476562
2021-01-26,139.49452209472656
2021-01-27,138.4226531982422
2021-01-28,133.57994079589844
2021-01-29,128.58132934570312
2021-02-01,130.70547485351562
2021-02-02,131.53367614746094
2021-02-03,130.51058959960938
2021-02-04,133.87222290039062
2021-02-05,133.45751953125
2021-02-08,133.60386657714844
2021-02-09,132.72561645507812
2021-02-10,132.12062072753906
2021-02-11,131.8668975830078
2021-02-12,132.10107421875
2021-02-16,129.97373962402344
2021-02-17,127.68045806884766
2021-02-18,126.57776641845703
2021-02-19,126.73388671875
2021-02-22,122.95735168457031
2021-02-23,122.82074737548828
2021-02-24,122.32304382324219
2021-02-25,118.06832885742188
2021-02-26,118.3318099975586
2021-03-01,124.7041244506836
2021-03-02,122.09859466552734
2021-03-03,119.11249542236328
2021-03-04,117.22908782958984
2021-03-05,118.48796081542969
2021-03-08,113.55014038085938
2021-03-09,118.1659164428711
2021-03-10,117.08272552490234
2021-03-11,119.01490783691406
2021-03-12,118.10738372802734
2021-03-15,120.99588775634766
2021-03-16,122.53773498535156
2021-03-17,121.747314453125
2021-03-18,117.61944580078125
2021-03-19,117.09246826171875
2021-03-22,120.4103775024414
2021-03-23,119.58091735839844
2021-03-24,117.19005584716797
2021-03-25,117.67799377441406
2021-03-26,118.28302764892578
2021-03-29,118.45867919921875
2021-03-30,117.00464630126953
2021-03-31,119.2003173828125
2021-04-01,120.02979278564453
2021-04-05,122.8597640991211
2021-04-06,123.16228485107422
2021-04-07,124.81147003173828
2021-04-08,127.21206665039062
2021-04-09,129.78829956054688
2021-04-12,128.07081604003906
2021-04-13,131.18377685546875
2021-04-14,128.84173583984375
2021-04-15,131.2521209716797
2021-04-16,130.9203643798828
2021-04-19,131.5839080810547
2021-04-20,129.89566040039062
2021-04-21,130.27622985839844
2021-04-22,128.75393676757812
2021-04-23,131.07643127441406
2021-04-26,131.46678161621094
2021-04-27,131.14474487304688
2021-04-28,130.35435485839844
2021-04-29,130.25672912597656
2021-04-30,128.2855224609375
2021-05-03,129.3394012451172
2021-05-04,124.76268768310547
2021-05-05,125.00665283203125
2021-05-06,126.60704040527344
2021-05-07,127.28153228759766
2021-05-10,123.99708557128906
2021-05-11,123.07823944091797
2021-05-12,120.00885772705078
2021-05-13,122.15937042236328
2021-05-14,124.58360290527344
2021-05-17,123.43012237548828
2021-05-18,122.04206085205078
2021-05-19,121.88567352294922
2021-05-20,124.44674682617188
2021-05-21,122.60902404785156
2021-05-24,124.24144744873047
2021-05-25,124.04597473144531
2021-05-26,123.99708557128906
2021-05-27,122.46240997314453
2021-05-28,121.80746459960938
2021-06-01,121.48489379882812
2021-06-02,122.24735260009766
2021-06-03,120.76153564453125
2021-06-04,123.05867767333984
2021-06-07,123.06845092773438
2021-06-08,123.88957214355469
2021-06-09,124.27079010009766
2021-06-10,123.2737045288086
2021-06-11,124.48584747314453
2021-06-14,127.5454330444336
2021-06-15,126.72433471679688
2021-06-16,127.22286987304688
2021-06-17,128.82594299316406
2021-06-18,127.52588653564453
2021-06-21,129.3245086669922
2021-06-22,130.9667205810547
2021-06-23,130.69302368164062
2021-06-24,130.40953063964844
2021-06-25,130.11630249023438
2021-06-28,131.74871826171875
2021-06-29,133.26388549804688
2021-06-30,133.87969970703125
2021-07-01,134.1827392578125
2021-07-02,136.812255859375
2021-07-06,138.82589721679688
2021-07-07,141.3185272216797
2021-07-08,140.0184783935547
2021-07-09,141.846435546875
2021-07-12,141.2501220703125
2021-07-13,142.364501953125
2021-07-14,145.7955780029297
2021-07-15,145.140625
2021-07-16,143.0976104736328
2021-07-19,139.24623107910156
2021-07-20,142.86302185058594
2021-07-21,142.1298828125
2021-07-22,143.49838256835938
2021-07-23,145.2188262939453
2021-07-26,145.63917541503906
2021-07-27,143.46910095214844
2021-07-28,141.7193145751953
2021-07-29,142.364501953125
2021-07-30,142.57952880859375
2021-08-02,142.24720764160156
2021-08-03,144.04580688476562
2021-08-04,143.64505004882812
2021-08-05,143.75257873535156
2021-08-06,143.06727600097656
2021-08-09,143.018310546875
2021-08-10,142.53863525390625
2021-08-11,142.79315185546875
2021-08-12,145.75949096679688
2021-08-13,145.9650421142578
2021-08-16,147.94256591796875
2021-08-17,147.0321502685547
2021-08-18,143.28265380859375
2021-08-19,143.61550903320312
2021-08-20,145.07418823242188
2021-08-23,146.56224060058594
2021-08-24,146.47412109375
2021-08-25,145.24058532714844
2021-08-26,144.43780517578125
2021-08-27,145.47555541992188
2021-08-30,149.90054321289062
2021-08-31,148.63766479492188
2021-09-01,149.30335998535156
2021-09-02,150.41937255859375
2021-09-03,151.05569458007812
2021-09-07,153.39547729492188
2021-09-08,151.84869384765625
2021-09-09,150.83055114746094
2021-09-10,145.8377685546875
2021-09-13,146.40560913085938
2021-09-14,145.00563049316406
2021-09-15,145.89649963378906
2021-09-16,145.6615447998047
2021-09-17,142.98898315429688
2021-09-20,139.9345703125
2021-09-21,140.41427612304688
2021-09-22,142.78335571289062
2021-09-23,143.74278259277344
2021-09-24,143.8308868408203
2021-09-27,142.3134307861328
2021-09-28,138.92623901367188
2021-09-29,139.8268585205078
2021-09-30,138.52484130859375
2021-10-01,139.650634765625
2021-10-04,136.2144775390625
2021-10-05,138.1430206298828
2021-10-06,139.01434326171875
2021-10-07,140.2772216796875
2021-10-08,139.89537048339844
2021-10-11,139.8073272705078
2021-10-12,138.53460693359375
2021-10-13,137.94725036621094
2021-10-14,140.73731994628906
2021-10-15,141.7946319580078
2021-10-18,143.4686737060547
2021-10-19,145.63218688964844
2021-10-20,146.1216583251953
2021-10-21,146.3370361328125
2021-10-22,145.56365966796875
2021-10-25,145.5147247314453
2021-10-26,146.18040466308594
2021-10-27,145.72027587890625
2021-10-28,149.3621063232422
2021-10-29,146.65032958984375
2021-11-01,145.82797241210938
2021-11-02,146.86572265625
2021-11-03,148.3048095703125
2021-11-04,147.78591918945312
2021-11-05,148.3153533935547
2021-11-08,147.4918212890625
2021-11-09,147.8545379638672
2021-11-10,145.0211944580078
2021-11-11,144.97216796875
2021-11-12,147.05064392089844
2021-11-15,147.06040954589844
2021-11-16,148.04086303710938
2021-11-17,150.4820556640625
2021-11-18,154.77621459960938
2021-11-19,157.40371704101562
2021-11-22,157.86447143554688
2021-11-23,158.246826171875
2021-11-24,158.76646423339844
2021-11-26,153.7369384765625
2021-11-29,157.09979248046875
2021-11-30,162.06060791015625
2021-12-01,161.54098510742188
2021-12-02,160.55078125
2021-12-03,158.66839599609375
2021-12-06,162.08021545410156
2021-12-07,167.82534790039062
2021-12-08,171.64892578125
2021-12-09,171.1391143798828
2021-12-10,175.9332733154297
2021-12-13,172.29598999023438
2021-12-14,170.91363525390625
2021-12-15,175.78623962402344
2021-12-16,168.88424682617188
2021-12-17,167.78614807128906
2021-12-20,166.4234161376953
2021-12-21,169.5999298095703
2021-12-22,172.197998046875
2021-12-23,172.82546997070312
2021-12-27,176.79603576660156
2021-12-28,175.7764434814453
2021-12-29,175.86465454101562
2021-12-30,174.70779418945312
2021-12-31,174.09014892578125
2022-01-03,178.44313049316406
2022-01-04,176.1783905029297
2022-01-05,171.4920654296875
2022-01-06,168.62930297851562
2022-01-07,168.79592895507812
2022-01-10,168.8155975341797
2022-01-11,171.64892578125
2022-01-12,172.0901336669922
2022-01-13,168.8155975341797
2022-01-14,169.6783447265625
2022-01-18,166.47239685058594
2022-01-19,162.9723663330078
2022-01-20,161.28607177734375
2022-01-21,159.2272491455078
2022-01-24,158.4527130126953
2022-01-25,156.64874267578125
2022-01-26,156.560546875
2022-01-27,156.09976196289062
2022-01-28,166.99203491210938
2022-01-31,171.35482788085938
2022-02-01,171.18817138671875
2022-02-02,172.39407348632812
2022-02-03,169.51165771484375
2022-02-04,169.22698974609375
2022-02-07,168.51039123535156
2022-02-08,171.62220764160156
2022-02-09,173.045654296875
2022-02-10,168.96197509765625
2022-02-11,165.54579162597656
2022-02-14,165.78138732910156
2022-02-15,169.61964416503906
2022-02-16,169.38406372070312
2022-02-17,165.78138732910156
2022-02-18,164.23040771484375
2022-02-22,161.3050537109375
2022-02-23,157.13302612304688
2022-02-24,159.75405883789062
2022-02-25,161.82533264160156
2022-02-28,162.09039306640625
2022-03-01,160.2056427001953
2022-03-02,163.5039520263672
2022-03-03,163.1800079345703
2022-03-04,160.17613220214844
2022-03-07,156.37718200683594
2022-03-08,154.55130004882812
2022-03-09,159.96022033691406
2022-03-10,155.61146545410156
2022-03-11,151.89100646972656
2022-03-14,147.85641479492188
2022-03-15,152.24440002441406
2022-03-16,156.6618194580078
2022-03-17,157.67294311523438
2022-03-18,160.97125244140625
2022-03-21,162.3456268310547
2022-03-22,165.72250366210938
2022-03-23,167.0869903564453
2022-03-24,170.87615966796875
2022-03-25,171.51422119140625
2022-03-28,172.37806701660156
2022-03-29,175.6764373779297
2022-03-30,174.50827026367188
2022-03-31,171.40628051757812
2022-04-01,171.11175537109375
2022-04-04,175.1659698486328
2022-04-05,171.84800720214844
2022-04-06,168.67726135253906
2022-04-07,168.9815673828125
2022-04-08,166.96922302246094
2022-04-11,162.70880126953125
2022-04-12,164.58375549316406
2022-04-13,167.27349853515625
2022-04-14,162.2572479248047
2022-04-18,162.04129028320312
2022-04-19,164.3285369873047
2022-04-20,164.16171264648438
2022-04-21,163.3665008544922
2022-04-22,158.8214569091797
2022-04-25,159.8914794921875
2022-04-26,153.92303466796875
2022-04-27,153.69723510742188
2022-04-28,160.6375274658203
2022-04-29,154.75747680664062
2022-05-02,155.06175231933594
2022-05-03,156.55381774902344
2022-05-04,162.97384643554688
2022-05-05,153.8936309814453
2022-05-06,154.62106323242188
2022-05-09,149.4893035888672
2022-05-10,151.89791870117188
2022-05-11,144.02333068847656
2022-05-12,140.14990234375
2022-05-13,144.6229705810547
2022-05-16,143.0795440673828
2022-05-17,146.71702575683594
2022-05-18,138.4393310546875
2022-05-19,135.0279998779297
2022-05-20,135.26393127441406
2022-05-23,140.69061279296875
2022-05-24,137.9871063232422
2022-05-25,138.14442443847656
2022-05-26,141.3492889404297
2022-05-27,147.11019897460938
2022-05-31,146.32374572753906
2022-06-01,146.1959686279297
2022-06-02,148.65370178222656
2022-06-03,142.9222412109375
2022-06-06,143.66940307617188
2022-06-07,146.1959686279297
2022-06-08,145.45864868164062
2022-06-09,140.2285614013672
2022-06-10,134.8117218017578
2022-06-13,129.65049743652344
2022-06-14,130.51559448242188
2022-06-15,133.14047241210938
2022-06-16,127.86123657226562
2022-06-17,129.33587646484375
2022-06-21,133.57301330566406
2022-06-22,133.0618438720703
2022-06-23,135.93246459960938
2022-06-24,139.26515197753906
2022-06-27,139.26515197753906
2022-06-28,135.11648559570312
2022-06-29,136.876220703125
2022-06-30,134.4086456298828
2022-07-01,136.581298828125
2022-07-05,139.1668243408203
2022-07-06,140.50381469726562
2022-07-07,143.87583923339844
2022-07-08,144.55416870117188
2022-07-11,142.4208984375
2022-07-12,143.39413452148438
2022-07-13,143.03038024902344
2022-07-14,145.96002197265625
2022-07-15,147.6312713623047
2022-07-18,144.5836944580078
2022-07-19,148.44723510742188
2022-07-20,150.45272827148438
2022-07-21,152.7237091064453
2022-07-22,151.48497009277344
2022-07-25,150.36427307128906
2022-07-26,149.037109375
2022-07-27,154.13934326171875
2022-07-28,154.6898956298828
2022-07-29,159.76263427734375
2022-08-01,158.779541015625
2022-08-02,157.30491638183594
2022-08-03,163.32150268554688
2022-08-04,163.00686645507812
2022-08-05,162.78045654296875
2022-08-08,162.30789184570312
2022-08-09,162.3571319580078
2022-08-10,166.6100311279297
2022-08-11,165.8716583251953
2022-08-12,169.42555236816406
2022-08-15,170.4986114501953
2022-08-16,170.34109497070312
2022-08-17,171.8374786376953
2022-08-18,171.4436798095703
2022-08-19,168.8545684814453
2022-08-22,164.96597290039062
2022-08-23,164.63124084472656
2022-08-24,164.9265594482422
2022-08-25,167.38771057128906
2022-08-26,161.07730102539062
2022-08-29,158.87213134765625
2022-08-30,156.44052124023438
2022-08-31,154.77679443359375
2022-09-01,155.5052947998047
2022-09-02,153.38870239257812
2022-09-06,152.1285858154297
2022-09-07,153.53634643554688
2022-09-08,152.05966186523438
2022-09-09,154.92445373535156
2022-09-12,160.8902587890625
2022-09-13,151.44931030273438
2022-09-14,152.896484375
2022-09-15,150.0021514892578
2022-09-16,148.35809326171875
2022-09-19,152.079345703125
2022-09-20,154.46177673339844
2022-09-21,151.33116149902344
2022-09-22,150.36642456054688
2022-09-23,148.09226989746094
2022-09-26,148.42703247070312
2022-09-27,149.40162658691406
2022-09-28,147.51144409179688
2022-09-29,140.26585388183594
2022-09-30,136.05235290527344
2022-10-03,140.23631286621094
2022-10-04,143.82958984375
2022-10-05,144.12493896484375
2022-10-06,143.17001342773438
2022-10-07,137.91299438476562
2022-10-10,138.2378692626953
2022-10-11,136.8202362060547
2022-10-12,136.19015502929688
2022-10-13,140.7679443359375
2022-10-14,136.22958374023438
2022-10-17,140.19692993164062
2022-10-18,141.51611328125
2022-10-19,141.62442016601562
2022-10-20,141.16168212890625
2022-10-21,144.9813995361328
2022-10-24,147.12753295898438
2022-10-25,149.97259521484375
2022-10-26,147.02906799316406
2022-10-27,142.54977416992188
2022-10-28,153.3197784423828
2022-10-31,150.95706176757812
2022-11-01,148.3088836669922
2022-11-02,142.77621459960938
2022-11-03,136.72178649902344
2022-11-04,136.45555114746094
2022-11-07,136.988037109375
2022-11-08,137.55992126464844
2022-11-09,132.99436950683594
2022-11-10,144.82748413085938
2022-11-11,147.61810302734375
2022-11-14,146.21786499023438
2022-11-15,147.95335388183594
2022-11-16,146.7207794189453
2022-11-17,148.62393188476562
2022-11-18,149.18597412109375
2022-11-21,145.9516143798828
2022-11-22,148.0914306640625
2022-11-23,148.9690704345703
2022-11-25,146.05023193359375
2022-11-28,142.21432495117188
2022-11-29,139.20672607421875
2022-11-30,145.9713592529297
2022-12-01,146.24742126464844
2022-12-02,145.75437927246094
2022-12-05,144.59083557128906
2022-12-06,140.9225616455078
2022-12-07,138.97994995117188
2022-12-08,140.66615295410156
2022-12-09,140.1829833984375
2022-12-12,142.48056030273438
2022-12-13,143.44691467285156
2022-12-14,141.21839904785156
2022-12-15,134.60166931152344
2022-12-16,132.6393585205078
2022-12-19,130.52914428710938
2022-12-20,130.46009826660156
2022-12-21,133.56626892089844
2022-12-22,130.3910675048828
2022-12-23,130.0261993408203
2022-12-27,128.22166442871094
2022-12-28,124.28713989257812
2022-12-29,127.8074951171875
2022-12-30,128.12306213378906
2023-01-03,123.33063507080078
2023-01-04,124.60271453857422
2023-01-05,123.28134155273438
2023-01-06,127.81735229492188
2023-01-09,128.33998107910156
2023-01-10,128.9119110107422
2023-01-11,131.63352966308594
2023-01-12,131.55465698242188
2023-01-13,132.88587951660156
2023-01-17,134.04946899414062
2023-01-18,133.3296356201172
2023-01-19,133.38880920410156
2023-01-20,135.95263671875
2023-01-23,139.1476287841797
2023-01-24,140.54783630371094
2023-01-25,139.88714599609375
2023-01-26,141.9579620361328
2023-01-27,143.90054321289062
2023-01-30,141.01129150390625
2023-01-31,142.28335571289062
2023-02-01,143.40750122070312
2023-02-02,148.72254943847656
2023-02-03,152.35134887695312
2023-02-06,149.61990356445312
2023-02-07,152.49929809570312
2023-02-08,149.80723571777344
2023-02-09,148.7718048095703
2023-02-10,149.1372528076172
2023-02-13,151.9420623779297
2023-02-14,151.3000946044922
2023-02-15,153.4036865234375
2023-02-16,151.8037872314453
2023-02-17,150.65814208984375
2023-02-21,146.6386260986328
2023-02-22,147.0633087158203
2023-02-23,147.5472412109375
2023-02-24,144.89059448242188
2023-02-27,146.08560180664062
2023-02-28,145.58189392089844
2023-03-01,143.50794982910156
2023-03-02,144.1005096435547
2023-03-03,149.156982421875
2023-03-06,151.92227172851562
2023-03-07,149.71994018554688
2023-03-08,150.97418212890625
2023-03-09,148.7224578857422
2023-03-10,146.65838623046875
2023-03-13,148.6039581298828
2023-03-14,150.69764709472656
2023-03-15,151.0926971435547
2023-03-16,153.917236328125
2023-03-17,153.07777404785156
2023-03-20,155.447998046875
2023-03-21,157.3046875
2023-03-22,155.87266540527344
2023-03-23,156.9590301513672
2023-03-24,158.26268005371094
2023-03-27,156.31712341308594
2023-03-28,155.6949005126953
2023-03-29,158.77622985839844
2023-03-30,160.34652709960938
2023-03-31,162.85501098632812
2023-04-03,164.10926818847656
2023-04-04,163.57595825195312
2023-04-05,161.72915649414062
2023-04-06,162.6179962158203
2023-04-10,160.02059936523438
2023-04-11,158.8058624267578
2023-04-12,158.1145477294922
2023-04-13,163.50682067871094
2023-04-14,163.1611785888672
2023-04-17,163.180908203125
2023-04-18,164.40553283691406
2023-04-19,165.55116271972656
2023-04-20,164.58328247070312
2023-04-21,162.97352600097656
2023-04-24,163.2796630859375
2023-04-25,161.739013671875
2023-04-26,161.72915649414062
2023-04-27,166.32147216796875
2023-04-28,167.57569885253906
2023-05-01,167.48684692382812
2023-05-02,166.44989013671875
2023-05-03,165.3733673095703
2023-05-04,163.73394775390625
2023-05-05,171.41751098632812
2023-05-08,171.3483428955078
2023-05-09,169.63978576660156
2023-05-10,171.40762329101562
2023-05-11,171.59524536132812
2023-05-12,170.6656494140625
2023-05-15,170.171142578125
2023-05-16,170.171142578125
2023-05-17,170.7843017578125
2023-05-18,173.11825561523438
2023-05-19,173.22705078125
2023-05-22,172.27764892578125
2023-05-23,169.666748046875
2023-05-24,169.94366455078125
2023-05-25,171.08099365234375
2023-05-26,173.4940643310547
2023-05-30,175.34341430664062
2023-05-31,175.29397583007812
2023-06-01,178.10264587402344
2023-06-02,178.953125
2023-06-05,177.59825134277344
2023-06-06,177.2323455810547
2023-06-07,175.857666015625
2023-06-08,178.57736206054688
2023-06-09,178.96302795410156
2023-06-12,181.76182556152344
2023-06-13,181.28709411621094
2023-06-14,181.92002868652344
2023-06-15,183.95730590820312
2023-06-16,182.87933349609375
2023-06-20,182.96832275390625
2023-06-21,181.92994689941406
2023-06-22,184.93638610839844
2023-06-23,184.6199188232422
2023-06-26,183.2254638671875
2023-06-27,185.98468017578125
2023-06-28,187.16156005859375
2023-06-29,187.497802734375
2023-06-30,191.82945251464844
2023-07-03,190.3361358642578
2023-07-05,189.2185821533203
2023-07-06,189.6933135986328
2023-07-07,188.57574462890625
2023-07-10,186.5286102294922
2023-07-11,186.0044708251953
2023-07-12,187.67581176757812
2023-07-13,188.43728637695312
2023-07-14,188.58566284179688
2023-07-17,191.84927368164062
2023-07-18,191.5921173095703
2023-07-19,192.94699096679688
2023-07-20,190.9987335205078
2023-07-21,189.8218536376953
2023-07-24,190.62294006347656
2023-07-25,191.48330688476562
2023-07-26,192.35360717773438
2023-07-27,191.08773803710938
2023-07-28,193.66891479492188
2023-07-31,194.28208923339844
2023-08-01,193.45135498046875
2023-08-02,190.454833984375
2023-08-03,189.06036376953125
2023-08-04,179.98165893554688
2023-08-07,176.87631225585938
2023-08-08,177.8158416748047
2023-08-09,176.22361755371094
2023-08-10,176.00601196289062
2023-08-11,176.06544494628906
2023-08-14,177.7192840576172
2023-08-15,175.72874450683594
2023-08-16,174.85728454589844
2023-08-17,172.31222534179688
2023-08-18,172.79747009277344
2023-08-21,174.13436889648438
2023-08-22,175.5108642578125
2023-08-23,179.3631591796875
2023-08-24,174.66912841796875
2023-08-25,176.8774871826172
2023-08-28,178.44215393066406
2023-08-29,182.3340301513672
2023-08-30,185.82981872558594
2023-08-31,186.04766845703125
2023-09-01,187.62225341796875
2023-09-05,187.8599090576172
2023-09-06,181.13577270507812
2023-09-07,175.83767700195312
2023-09-08,176.45162963867188
2023-09-11,177.62022399902344
2023-09-12,174.5899200439453
2023-09-13,172.52017211914062
2023-09-14,174.03533935546875
2023-09-15,173.31240844726562
2023-09-18,176.2436981201172
2023-09-19,177.33302307128906
2023-09-20,173.78778076171875
